sample_id,ref_kw,base_hits,trained_hits,cov_base,cov_trained,delta
sample_001159,46,19,24,0.41304347826086957,0.5217391304347826,0.10869565217391303
sample_001160,53,35,32,0.660377358490566,0.6037735849056604,-0.05660377358490565
sample_001161,35,10,13,0.2857142857142857,0.37142857142857144,0.08571428571428574
sample_001162,24,8,1,0.3333333333333333,0.041666666666666664,-0.29166666666666663
sample_001163,33,11,11,0.3333333333333333,0.3333333333333333,0.0
sample_001164,50,16,20,0.32,0.4,0.08000000000000002
sample_001165,42,20,26,0.47619047619047616,0.6190476190476191,0.1428571428571429
sample_001166,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001167,38,12,20,0.3157894736842105,0.5263157894736842,0.21052631578947367
sample_001168,27,9,15,0.3333333333333333,0.5555555555555556,0.22222222222222227
sample_001169,11,0,1,0.0,0.09090909090909091,0.09090909090909091
sample_001170,31,4,14,0.12903225806451613,0.45161290322580644,0.3225806451612903
sample_001171,33,10,14,0.30303030303030304,0.42424242424242425,0.12121212121212122
sample_001172,13,1,0,0.07692307692307693,0.0,-0.07692307692307693
sample_001173,18,5,1,0.2777777777777778,0.05555555555555555,-0.22222222222222224
sample_001174,11,0,0,0.0,0.0,0.0
sample_001175,17,1,1,0.058823529411764705,0.058823529411764705,0.0
sample_001176,11,0,0,0.0,0.0,0.0
sample_001177,36,1,9,0.027777777777777776,0.25,0.2222222222222222
sample_001178,32,5,3,0.15625,0.09375,-0.0625
sample_001179,36,18,15,0.5,0.4166666666666667,-0.08333333333333331
sample_001180,38,16,19,0.42105263157894735,0.5,0.07894736842105265
sample_001181,33,12,10,0.36363636363636365,0.30303030303030304,-0.06060606060606061
sample_001182,55,1,18,0.01818181818181818,0.32727272727272727,0.3090909090909091
sample_001183,38,14,17,0.3684210526315789,0.4473684210526316,0.07894736842105265
sample_001184,22,7,10,0.3181818181818182,0.45454545454545453,0.13636363636363635
sample_001185,45,4,26,0.08888888888888889,0.5777777777777777,0.4888888888888888
sample_001186,33,9,17,0.2727272727272727,0.5151515151515151,0.24242424242424243
sample_001187,57,34,25,0.5964912280701754,0.43859649122807015,-0.15789473684210525
sample_001188,49,20,23,0.40816326530612246,0.46938775510204084,0.06122448979591838
sample_001189,26,10,4,0.38461538461538464,0.15384615384615385,-0.23076923076923078
sample_001190,13,0,0,0.0,0.0,0.0
sample_001191,29,5,8,0.1724137931034483,0.27586206896551724,0.10344827586206895
sample_001192,74,43,44,0.581081081081081,0.5945945945945946,0.013513513513513598
sample_001193,31,18,18,0.5806451612903226,0.5806451612903226,0.0
sample_001194,28,8,13,0.2857142857142857,0.4642857142857143,0.1785714285714286
sample_001195,33,17,16,0.5151515151515151,0.48484848484848486,-0.030303030303030276
sample_001196,23,10,10,0.43478260869565216,0.43478260869565216,0.0
sample_001197,52,32,33,0.6153846153846154,0.6346153846153846,0.019230769230769162
sample_001198,53,22,13,0.41509433962264153,0.24528301886792453,-0.169811320754717
sample_001199,30,1,9,0.03333333333333333,0.3,0.26666666666666666
sample_001200,34,14,4,0.4117647058823529,0.11764705882352941,-0.2941176470588235
sample_001201,23,8,5,0.34782608695652173,0.21739130434782608,-0.13043478260869565
sample_001202,46,22,26,0.4782608695652174,0.5652173913043478,0.08695652173913038
sample_001203,18,7,5,0.3888888888888889,0.2777777777777778,-0.1111111111111111
sample_001204,40,15,18,0.375,0.45,0.07500000000000001
sample_001205,15,1,2,0.06666666666666667,0.13333333333333333,0.06666666666666667
sample_001206,54,1,30,0.018518518518518517,0.5555555555555556,0.5370370370370371
sample_001207,24,10,10,0.4166666666666667,0.4166666666666667,0.0
sample_001208,31,13,20,0.41935483870967744,0.6451612903225806,0.2258064516129032
sample_001209,51,21,26,0.4117647058823529,0.5098039215686274,0.0980392156862745
sample_001210,16,2,4,0.125,0.25,0.125
sample_001211,50,17,24,0.34,0.48,0.13999999999999996
sample_001212,33,14,14,0.42424242424242425,0.42424242424242425,0.0
sample_001213,44,23,17,0.5227272727272727,0.38636363636363635,-0.13636363636363635
sample_001214,23,9,12,0.391304347826087,0.5217391304347826,0.13043478260869562
sample_001215,42,22,18,0.5238095238095238,0.42857142857142855,-0.09523809523809529
sample_001216,46,19,22,0.41304347826086957,0.4782608695652174,0.06521739130434784
sample_001217,50,21,23,0.42,0.46,0.040000000000000036
sample_001218,17,3,1,0.17647058823529413,0.058823529411764705,-0.11764705882352942
sample_001219,46,21,23,0.45652173913043476,0.5,0.043478260869565244
sample_001220,25,13,10,0.52,0.4,-0.12
sample_001221,26,7,4,0.2692307692307692,0.15384615384615385,-0.11538461538461536
sample_001222,43,14,17,0.32558139534883723,0.3953488372093023,0.06976744186046507
sample_001223,23,1,4,0.043478260869565216,0.17391304347826086,0.13043478260869565
sample_001224,34,9,12,0.2647058823529412,0.35294117647058826,0.08823529411764708
sample_001225,15,4,4,0.26666666666666666,0.26666666666666666,0.0
sample_001226,28,11,11,0.39285714285714285,0.39285714285714285,0.0
sample_001227,24,2,5,0.08333333333333333,0.20833333333333334,0.125
sample_001228,15,1,1,0.06666666666666667,0.06666666666666667,0.0
sample_001229,52,18,9,0.34615384615384615,0.17307692307692307,-0.17307692307692307
sample_001230,19,3,8,0.15789473684210525,0.42105263157894735,0.2631578947368421
sample_001231,47,22,26,0.46808510638297873,0.5531914893617021,0.08510638297872342
sample_001232,24,5,3,0.20833333333333334,0.125,-0.08333333333333334
sample_001233,11,0,0,0.0,0.0,0.0
sample_001234,22,8,7,0.36363636363636365,0.3181818181818182,-0.04545454545454547
sample_001235,23,6,13,0.2608695652173913,0.5652173913043478,0.3043478260869565
sample_001236,11,0,0,0.0,0.0,0.0
sample_001237,38,12,21,0.3157894736842105,0.5526315789473685,0.23684210526315796
sample_001238,46,17,30,0.3695652173913043,0.6521739130434783,0.28260869565217395
sample_001239,80,4,25,0.05,0.3125,0.2625
sample_001240,20,3,9,0.15,0.45,0.30000000000000004
sample_001241,15,0,0,0.0,0.0,0.0
sample_001242,40,16,16,0.4,0.4,0.0
sample_001243,69,21,26,0.30434782608695654,0.37681159420289856,0.07246376811594202
sample_001244,15,1,2,0.06666666666666667,0.13333333333333333,0.06666666666666667
sample_001245,27,12,12,0.4444444444444444,0.4444444444444444,0.0
sample_001246,42,14,17,0.3333333333333333,0.40476190476190477,0.07142857142857145
sample_001247,17,4,4,0.23529411764705882,0.23529411764705882,0.0
sample_001248,37,20,23,0.5405405405405406,0.6216216216216216,0.08108108108108103
sample_001249,41,21,21,0.5121951219512195,0.5121951219512195,0.0
sample_001250,47,22,23,0.46808510638297873,0.48936170212765956,0.021276595744680826
sample_001251,25,8,12,0.32,0.48,0.15999999999999998
sample_001252,58,32,36,0.5517241379310345,0.6206896551724138,0.06896551724137934
sample_001253,18,1,7,0.05555555555555555,0.3888888888888889,0.33333333333333337
sample_001254,11,0,0,0.0,0.0,0.0
sample_001255,74,2,57,0.02702702702702703,0.7702702702702703,0.7432432432432432
sample_001256,59,26,37,0.4406779661016949,0.6271186440677966,0.1864406779661017
sample_001257,58,35,43,0.603448275862069,0.7413793103448276,0.13793103448275867
sample_001258,47,18,28,0.3829787234042553,0.5957446808510638,0.21276595744680848
sample_001259,41,10,17,0.24390243902439024,0.4146341463414634,0.17073170731707316
sample_001260,58,30,32,0.5172413793103449,0.5517241379310345,0.03448275862068961
sample_001261,43,15,17,0.3488372093023256,0.3953488372093023,0.046511627906976716
sample_001262,38,16,23,0.42105263157894735,0.6052631578947368,0.1842105263157895
sample_001263,24,7,0,0.2916666666666667,0.0,-0.2916666666666667
sample_001264,28,4,9,0.14285714285714285,0.32142857142857145,0.1785714285714286
sample_001265,13,3,4,0.23076923076923078,0.3076923076923077,0.07692307692307693
sample_001266,33,2,20,0.06060606060606061,0.6060606060606061,0.5454545454545454
sample_001267,17,1,2,0.058823529411764705,0.11764705882352941,0.058823529411764705
sample_001268,29,12,11,0.41379310344827586,0.3793103448275862,-0.03448275862068967
sample_001269,13,0,1,0.0,0.07692307692307693,0.07692307692307693
sample_001270,40,12,23,0.3,0.575,0.27499999999999997
sample_001271,13,2,1,0.15384615384615385,0.07692307692307693,-0.07692307692307693
sample_001272,31,15,16,0.4838709677419355,0.5161290322580645,0.032258064516129004
sample_001273,35,17,14,0.4857142857142857,0.4,-0.08571428571428569
sample_001274,13,3,3,0.23076923076923078,0.23076923076923078,0.0
sample_001275,11,0,0,0.0,0.0,0.0
sample_001276,31,13,16,0.41935483870967744,0.5161290322580645,0.09677419354838707
sample_001277,54,28,31,0.5185185185185185,0.5740740740740741,0.05555555555555558
sample_001278,22,9,10,0.4090909090909091,0.45454545454545453,0.045454545454545414
sample_001279,46,2,21,0.043478260869565216,0.45652173913043476,0.4130434782608695
sample_001280,13,2,1,0.15384615384615385,0.07692307692307693,-0.07692307692307693
sample_001281,34,4,16,0.11764705882352941,0.47058823529411764,0.3529411764705882
sample_001282,53,3,15,0.05660377358490566,0.2830188679245283,0.22641509433962265
sample_001283,27,12,12,0.4444444444444444,0.4444444444444444,0.0
sample_001284,11,0,1,0.0,0.09090909090909091,0.09090909090909091
sample_001285,35,3,19,0.08571428571428572,0.5428571428571428,0.4571428571428571
sample_001286,13,2,0,0.15384615384615385,0.0,-0.15384615384615385
sample_001287,39,18,16,0.46153846153846156,0.41025641025641024,-0.05128205128205132
sample_001288,39,17,16,0.4358974358974359,0.41025641025641024,-0.02564102564102566
sample_001289,27,1,9,0.037037037037037035,0.3333333333333333,0.2962962962962963
sample_001290,34,12,15,0.35294117647058826,0.4411764705882353,0.08823529411764702
sample_001291,48,14,29,0.2916666666666667,0.6041666666666666,0.31249999999999994
sample_001292,58,28,23,0.4827586206896552,0.39655172413793105,-0.08620689655172414
sample_001293,30,16,14,0.5333333333333333,0.4666666666666667,-0.06666666666666665
sample_001294,49,22,25,0.4489795918367347,0.5102040816326531,0.06122448979591838
sample_001295,31,17,20,0.5483870967741935,0.6451612903225806,0.09677419354838712
sample_001296,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001297,64,30,35,0.46875,0.546875,0.078125
sample_001298,19,0,2,0.0,0.10526315789473684,0.10526315789473684
sample_001299,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001300,74,32,56,0.43243243243243246,0.7567567567567568,0.32432432432432434
sample_001301,36,16,15,0.4444444444444444,0.4166666666666667,-0.027777777777777735
sample_001302,59,32,35,0.5423728813559322,0.5932203389830508,0.05084745762711862
sample_001303,33,14,16,0.42424242424242425,0.48484848484848486,0.06060606060606061
sample_001304,11,0,1,0.0,0.09090909090909091,0.09090909090909091
sample_001305,28,7,8,0.25,0.2857142857142857,0.0357142857142857
sample_001306,53,31,16,0.5849056603773585,0.3018867924528302,-0.2830188679245283
sample_001307,31,12,14,0.3870967741935484,0.45161290322580644,0.06451612903225806
sample_001308,24,3,6,0.125,0.25,0.125
sample_001309,54,22,19,0.4074074074074074,0.35185185185185186,-0.055555555555555525
sample_001310,38,3,11,0.07894736842105263,0.2894736842105263,0.2105263157894737
sample_001311,55,5,27,0.09090909090909091,0.4909090909090909,0.4
sample_001312,41,3,15,0.07317073170731707,0.36585365853658536,0.2926829268292683
sample_001313,15,1,1,0.06666666666666667,0.06666666666666667,0.0
sample_001314,44,28,25,0.6363636363636364,0.5681818181818182,-0.06818181818181812
sample_001315,47,22,26,0.46808510638297873,0.5531914893617021,0.08510638297872342
sample_001316,38,8,17,0.21052631578947367,0.4473684210526316,0.2368421052631579
sample_001317,37,10,11,0.2702702702702703,0.2972972972972973,0.02702702702702703
sample_001318,43,14,28,0.32558139534883723,0.6511627906976745,0.32558139534883723
sample_001319,15,1,1,0.06666666666666667,0.06666666666666667,0.0
sample_001320,34,10,10,0.29411764705882354,0.29411764705882354,0.0
sample_001321,31,1,12,0.03225806451612903,0.3870967741935484,0.3548387096774194
sample_001322,31,10,14,0.3225806451612903,0.45161290322580644,0.12903225806451613
sample_001323,25,7,1,0.28,0.04,-0.24000000000000002
sample_001324,65,34,17,0.5230769230769231,0.26153846153846155,-0.26153846153846155
sample_001325,62,28,25,0.45161290322580644,0.4032258064516129,-0.04838709677419356
sample_001326,46,5,27,0.10869565217391304,0.5869565217391305,0.47826086956521746
sample_001327,37,14,4,0.3783783783783784,0.10810810810810811,-0.2702702702702703
sample_001328,32,9,2,0.28125,0.0625,-0.21875
sample_001329,46,15,23,0.32608695652173914,0.5,0.17391304347826086
sample_001330,65,33,36,0.5076923076923077,0.5538461538461539,0.04615384615384621
sample_001331,13,0,0,0.0,0.0,0.0
sample_001332,11,0,0,0.0,0.0,0.0
sample_001333,13,0,0,0.0,0.0,0.0
sample_001334,19,5,7,0.2631578947368421,0.3684210526315789,0.10526315789473684
sample_001335,43,23,20,0.5348837209302325,0.46511627906976744,-0.06976744186046507
sample_001336,54,34,31,0.6296296296296297,0.5740740740740741,-0.05555555555555558
sample_001337,39,13,21,0.3333333333333333,0.5384615384615384,0.20512820512820512
sample_001338,46,25,25,0.5434782608695652,0.5434782608695652,0.0
sample_001339,11,0,0,0.0,0.0,0.0
sample_001340,37,5,22,0.13513513513513514,0.5945945945945946,0.4594594594594595
sample_001341,44,16,31,0.36363636363636365,0.7045454545454546,0.34090909090909094
sample_001342,29,10,4,0.3448275862068966,0.13793103448275862,-0.20689655172413796
sample_001343,13,0,0,0.0,0.0,0.0
sample_001344,33,13,15,0.3939393939393939,0.45454545454545453,0.06060606060606061
sample_001345,42,12,11,0.2857142857142857,0.2619047619047619,-0.02380952380952378
sample_001346,19,4,5,0.21052631578947367,0.2631578947368421,0.05263157894736842
sample_001347,44,12,17,0.2727272727272727,0.38636363636363635,0.11363636363636365
sample_001348,59,4,10,0.06779661016949153,0.1694915254237288,0.10169491525423728
sample_001349,29,14,12,0.4827586206896552,0.41379310344827586,-0.06896551724137934
sample_001350,31,12,15,0.3870967741935484,0.4838709677419355,0.09677419354838712
sample_001351,19,7,2,0.3684210526315789,0.10526315789473684,-0.2631578947368421
sample_001352,32,11,13,0.34375,0.40625,0.0625
sample_001353,13,0,0,0.0,0.0,0.0
sample_001354,23,2,6,0.08695652173913043,0.2608695652173913,0.17391304347826086
sample_001355,11,0,0,0.0,0.0,0.0
sample_001356,52,25,22,0.4807692307692308,0.4230769230769231,-0.05769230769230771
sample_001357,51,3,25,0.058823529411764705,0.49019607843137253,0.4313725490196078
sample_001358,28,10,14,0.35714285714285715,0.5,0.14285714285714285
sample_001359,31,13,10,0.41935483870967744,0.3225806451612903,-0.09677419354838712
sample_001360,32,9,16,0.28125,0.5,0.21875
sample_001361,37,18,14,0.4864864864864865,0.3783783783783784,-0.10810810810810811
sample_001362,13,0,1,0.0,0.07692307692307693,0.07692307692307693
sample_001363,27,14,2,0.5185185185185185,0.07407407407407407,-0.4444444444444444
sample_001364,29,8,10,0.27586206896551724,0.3448275862068966,0.06896551724137934
sample_001365,11,0,0,0.0,0.0,0.0
sample_001366,26,6,6,0.23076923076923078,0.23076923076923078,0.0
sample_001367,24,1,8,0.041666666666666664,0.3333333333333333,0.29166666666666663
sample_001368,41,9,15,0.21951219512195122,0.36585365853658536,0.14634146341463414
sample_001369,42,1,18,0.023809523809523808,0.42857142857142855,0.40476190476190477
sample_001370,11,0,0,0.0,0.0,0.0
sample_001371,15,1,2,0.06666666666666667,0.13333333333333333,0.06666666666666667
sample_001372,27,8,10,0.2962962962962963,0.37037037037037035,0.07407407407407407
sample_001373,85,35,37,0.4117647058823529,0.43529411764705883,0.02352941176470591
sample_001374,30,0,16,0.0,0.5333333333333333,0.5333333333333333
sample_001375,14,1,1,0.07142857142857142,0.07142857142857142,0.0
sample_001376,18,5,4,0.2777777777777778,0.2222222222222222,-0.05555555555555558
sample_001377,64,38,19,0.59375,0.296875,-0.296875
sample_001378,44,5,9,0.11363636363636363,0.20454545454545456,0.09090909090909093
sample_001379,36,11,22,0.3055555555555556,0.6111111111111112,0.3055555555555556
sample_001380,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001381,31,13,15,0.41935483870967744,0.4838709677419355,0.06451612903225806
sample_001382,15,0,0,0.0,0.0,0.0
sample_001383,11,1,2,0.09090909090909091,0.18181818181818182,0.09090909090909091
sample_001384,50,24,29,0.48,0.58,0.09999999999999998
sample_001385,44,20,19,0.45454545454545453,0.4318181818181818,-0.022727272727272707
sample_001386,25,7,6,0.28,0.24,-0.040000000000000036
sample_001387,38,10,10,0.2631578947368421,0.2631578947368421,0.0
sample_001388,24,9,3,0.375,0.125,-0.25
sample_001389,42,3,3,0.07142857142857142,0.07142857142857142,0.0
sample_001390,62,41,33,0.6612903225806451,0.532258064516129,-0.12903225806451613
sample_001391,47,3,16,0.06382978723404255,0.3404255319148936,0.2765957446808511
sample_001392,80,46,41,0.575,0.5125,-0.0625
sample_001393,33,5,12,0.15151515151515152,0.36363636363636365,0.21212121212121213
sample_001394,13,0,0,0.0,0.0,0.0
sample_001395,57,29,31,0.5087719298245614,0.543859649122807,0.03508771929824561
sample_001396,67,40,43,0.5970149253731343,0.6417910447761194,0.04477611940298509
sample_001397,34,18,22,0.5294117647058824,0.6470588235294118,0.11764705882352944
sample_001398,11,0,0,0.0,0.0,0.0
sample_001399,17,1,1,0.058823529411764705,0.058823529411764705,0.0
sample_001400,31,0,11,0.0,0.3548387096774194,0.3548387096774194
sample_001401,57,20,33,0.3508771929824561,0.5789473684210527,0.22807017543859653
sample_001402,36,11,20,0.3055555555555556,0.5555555555555556,0.25
sample_001403,21,4,6,0.19047619047619047,0.2857142857142857,0.09523809523809523
sample_001404,41,21,14,0.5121951219512195,0.34146341463414637,-0.17073170731707316
sample_001405,31,16,15,0.5161290322580645,0.4838709677419355,-0.032258064516129004
sample_001406,41,1,13,0.024390243902439025,0.3170731707317073,0.2926829268292683
sample_001407,38,18,21,0.47368421052631576,0.5526315789473685,0.07894736842105271
sample_001408,51,26,27,0.5098039215686274,0.5294117647058824,0.019607843137254943
sample_001409,53,31,35,0.5849056603773585,0.660377358490566,0.07547169811320753
sample_001410,17,1,2,0.058823529411764705,0.11764705882352941,0.058823529411764705
sample_001411,13,0,2,0.0,0.15384615384615385,0.15384615384615385
sample_001412,44,13,24,0.29545454545454547,0.5454545454545454,0.24999999999999994
sample_001413,11,0,1,0.0,0.09090909090909091,0.09090909090909091
sample_001414,71,30,30,0.4225352112676056,0.4225352112676056,0.0
sample_001415,61,29,40,0.47540983606557374,0.6557377049180327,0.180327868852459
sample_001416,33,21,19,0.6363636363636364,0.5757575757575758,-0.06060606060606055
sample_001417,60,4,42,0.06666666666666667,0.7,0.6333333333333333
sample_001418,32,16,4,0.5,0.125,-0.375
sample_001419,74,42,32,0.5675675675675675,0.43243243243243246,-0.1351351351351351
sample_001420,48,20,22,0.4166666666666667,0.4583333333333333,0.04166666666666663
sample_001421,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001422,61,26,36,0.4262295081967213,0.5901639344262295,0.1639344262295082
sample_001423,22,4,1,0.18181818181818182,0.045454545454545456,-0.13636363636363635
sample_001424,28,13,12,0.4642857142857143,0.42857142857142855,-0.035714285714285754
sample_001425,25,12,12,0.48,0.48,0.0
sample_001426,81,51,60,0.6296296296296297,0.7407407407407407,0.11111111111111105
sample_001427,31,12,17,0.3870967741935484,0.5483870967741935,0.16129032258064513
sample_001428,13,0,0,0.0,0.0,0.0
sample_001429,40,16,22,0.4,0.55,0.15000000000000002
sample_001430,11,1,1,0.09090909090909091,0.09090909090909091,0.0
sample_001431,40,18,22,0.45,0.55,0.10000000000000003
sample_001432,17,0,0,0.0,0.0,0.0
sample_001433,43,30,32,0.6976744186046512,0.7441860465116279,0.046511627906976716
sample_001434,11,1,1,0.09090909090909091,0.09090909090909091,0.0
sample_001435,34,4,9,0.11764705882352941,0.2647058823529412,0.14705882352941177
sample_001436,38,1,19,0.02631578947368421,0.5,0.4736842105263158
sample_001437,61,0,27,0.0,0.4426229508196721,0.4426229508196721
sample_001438,17,3,4,0.17647058823529413,0.23529411764705882,0.05882352941176469
sample_001439,25,10,8,0.4,0.32,-0.08000000000000002
sample_001440,11,0,0,0.0,0.0,0.0
sample_001441,41,20,26,0.4878048780487805,0.6341463414634146,0.14634146341463417
sample_001442,31,1,7,0.03225806451612903,0.22580645161290322,0.1935483870967742
sample_001443,39,19,23,0.48717948717948717,0.5897435897435898,0.10256410256410259
sample_001444,19,5,6,0.2631578947368421,0.3157894736842105,0.05263157894736842
sample_001445,49,26,16,0.5306122448979592,0.32653061224489793,-0.20408163265306128
sample_001446,23,5,8,0.21739130434782608,0.34782608695652173,0.13043478260869565
sample_001447,20,7,4,0.35,0.2,-0.14999999999999997
sample_001448,24,7,8,0.2916666666666667,0.3333333333333333,0.04166666666666663
sample_001449,39,21,26,0.5384615384615384,0.6666666666666666,0.1282051282051282
sample_001450,21,3,13,0.14285714285714285,0.6190476190476191,0.4761904761904762
sample_001451,21,4,3,0.19047619047619047,0.14285714285714285,-0.047619047619047616
sample_001452,71,38,12,0.5352112676056338,0.16901408450704225,-0.3661971830985915
sample_001453,29,7,8,0.2413793103448276,0.27586206896551724,0.03448275862068964
sample_001454,31,1,11,0.03225806451612903,0.3548387096774194,0.32258064516129037
sample_001455,11,0,1,0.0,0.09090909090909091,0.09090909090909091
sample_001456,56,1,19,0.017857142857142856,0.3392857142857143,0.32142857142857145
sample_001457,36,17,19,0.4722222222222222,0.5277777777777778,0.05555555555555558
sample_001458,28,7,10,0.25,0.35714285714285715,0.10714285714285715
sample_001459,22,4,8,0.18181818181818182,0.36363636363636365,0.18181818181818182
sample_001460,11,0,0,0.0,0.0,0.0
sample_001461,45,23,24,0.5111111111111111,0.5333333333333333,0.022222222222222254
sample_001462,38,20,21,0.5263157894736842,0.5526315789473685,0.026315789473684292
sample_001463,28,11,12,0.39285714285714285,0.42857142857142855,0.0357142857142857
sample_001464,33,1,19,0.030303030303030304,0.5757575757575758,0.5454545454545455
sample_001465,44,18,24,0.4090909090909091,0.5454545454545454,0.1363636363636363
sample_001466,29,7,14,0.2413793103448276,0.4827586206896552,0.2413793103448276
sample_001467,37,16,19,0.43243243243243246,0.5135135135135135,0.08108108108108103
sample_001468,51,21,17,0.4117647058823529,0.3333333333333333,-0.0784313725490196
sample_001469,51,16,13,0.3137254901960784,0.2549019607843137,-0.05882352941176472
sample_001470,50,26,31,0.52,0.62,0.09999999999999998
sample_001471,30,12,14,0.4,0.4666666666666667,0.06666666666666665
sample_001472,13,2,2,0.15384615384615385,0.15384615384615385,0.0
sample_001473,22,3,3,0.13636363636363635,0.13636363636363635,0.0
sample_001474,32,9,4,0.28125,0.125,-0.15625
sample_001475,15,0,0,0.0,0.0,0.0
sample_001476,13,1,1,0.07692307692307693,0.07692307692307693,0.0
sample_001477,22,2,4,0.09090909090909091,0.18181818181818182,0.09090909090909091
sample_001478,13,0,1,0.0,0.07692307692307693,0.07692307692307693
sample_001479,33,13,13,0.3939393939393939,0.3939393939393939,0.0
sample_001480,36,16,15,0.4444444444444444,0.4166666666666667,-0.027777777777777735
sample_001481,53,41,37,0.7735849056603774,0.6981132075471698,-0.07547169811320764
sample_001482,33,13,17,0.3939393939393939,0.5151515151515151,0.12121212121212122
sample_001483,29,9,9,0.3103448275862069,0.3103448275862069,0.0
sample_001484,28,5,5,0.17857142857142858,0.17857142857142858,0.0
sample_001485,20,4,5,0.2,0.25,0.04999999999999999
sample_001486,34,6,15,0.17647058823529413,0.4411764705882353,0.2647058823529411
sample_001487,40,1,11,0.025,0.275,0.25
sample_001488,41,13,11,0.3170731707317073,0.2682926829268293,-0.04878048780487804
sample_001489,58,34,29,0.5862068965517241,0.5,-0.08620689655172409
sample_001490,28,5,13,0.17857142857142858,0.4642857142857143,0.2857142857142857
sample_001491,58,28,34,0.4827586206896552,0.5862068965517241,0.1034482758620689
sample_001492,15,1,3,0.06666666666666667,0.2,0.13333333333333336
sample_001493,49,1,20,0.02040816326530612,0.40816326530612246,0.3877551020408163
sample_001494,39,18,18,0.46153846153846156,0.46153846153846156,0.0
sample_001495,44,6,29,0.13636363636363635,0.6590909090909091,0.5227272727272727
sample_001496,13,0,0,0.0,0.0,0.0
sample_001497,11,0,0,0.0,0.0,0.0
sample_001498,39,15,14,0.38461538461538464,0.358974358974359,-0.02564102564102566
sample_001499,63,2,32,0.031746031746031744,0.5079365079365079,0.47619047619047616
sample_001500,15,0,0,0.0,0.0,0.0
sample_001501,20,0,2,0.0,0.1,0.1
sample_001502,36,7,14,0.19444444444444445,0.3888888888888889,0.19444444444444445
sample_001503,11,1,1,0.09090909090909091,0.09090909090909091,0.0
sample_001504,22,7,10,0.3181818181818182,0.45454545454545453,0.13636363636363635
sample_001505,14,3,2,0.21428571428571427,0.14285714285714285,-0.07142857142857142
sample_001506,11,0,0,0.0,0.0,0.0
